[ALL]	2022-01-28 20:20:49.335	testMessage
[ALL]	2022-01-28 20:24:43.666	testMessage
[ALL]	2022-01-28 20:26:10.732	testMessage
[ALL]	2022-01-28 21:26:29.159	testMessage
[INFO]	2022-01-28 21:27:30.075	Start service
[INFO]	2022-01-28 21:31:18.205	Start service
[INFO]	2022-01-28 21:31:43.526	Init video service
[INFO]	2022-01-28 22:11:40.843	Start service
